amount,txn_hour,payment_mode,receiver_type,is_new_receiver,avg_amount_7d,avg_amount_30d,max_amount_7d,txn_count_1h,txn_count_24h,days_since_last_txn,night_txn_ratio,location_mismatch,is_night,is_round_amount,velocity_check,deviation_from_sender_avg,exceeds_recent_max,is_fraud
4826.13,5,QR,MERCHANT,0,4172.93,3637.83,8157.06,0,2,10,0.112,0,1,0,0,1.33,0,0
13073.25,12,QR,MERCHANT,0,9790.19,10377.95,11599.5,1,4,11,0.044,0,0,0,0,1.26,1,0
7835.58,20,MANUAL,MERCHANT,1,8324.67,8525.71,14132.55,0,1,9,0.062,0,0,0,0,0.92,0,0
2793.38,18,MANUAL,INDIVIDUAL,0,3300.34,2769.5,4969.29,0,5,2,0.052,0,0,0,0,1.01,0,0
4348.42,9,QR,MERCHANT,0,4546.04,4073.04,7007.54,1,1,7,0.142,0,0,0,0,1.07,0,0
5846.83,0,MANUAL,MERCHANT,0,6060.24,5561.18,8885.28,0,2,11,0.057,0,1,0,0,1.05,0,0
1862.22,9,MANUAL,MERCHANT,1,1892.3,2086.31,2419.92,0,3,1,0.179,0,0,0,0,0.89,0,0
347.82,10,QR,INDIVIDUAL,0,354.93,332.16,637.3,0,2,10,0.231,0,0,0,0,1.04,0,0
1718.71,4,QR,INDIVIDUAL,0,1387.36,1241.69,2351.94,3,8,10,0.101,0,1,0,1,1.38,0,0
522.0,0,QR,INDIVIDUAL,0,436.58,412.89,663.29,1,2,11,0.076,0,1,0,0,1.26,0,0
1851.39,0,MANUAL,MERCHANT,0,1647.02,1667.5,2486.03,2,4,14,0.378,0,1,0,0,1.11,0,0
783.13,18,QR,MERCHANT,1,771.48,655.89,1087.31,1,3,12,0.09,0,0,0,0,1.19,0,0
8039.3,17,QR,MERCHANT,0,9647.79,9159.9,11119.44,1,5,14,0.049,0,0,1,0,0.88,0,0
1255.97,4,MANUAL,INDIVIDUAL,0,1255.14,1363.64,1748.6,2,6,3,0.137,0,1,0,0,0.92,0,0
5941.38,11,QR,INDIVIDUAL,0,4996.67,4485.22,7220.14,0,0,2,0.082,0,0,0,0,1.32,0,0
7258.6,4,MANUAL,INDIVIDUAL,0,5968.14,6309.99,10337.08,0,4,11,0.091,0,1,0,0,1.15,0,0
6845.58,22,MANUAL,MERCHANT,0,7998.11,8240.05,9452.62,1,2,11,0.056,0,0,0,0,0.83,0,0
677.56,4,QR,INDIVIDUAL,0,915.97,843.42,1352.77,0,2,2,0.106,0,1,0,0,0.8,0,0
10000.4,22,QR,MERCHANT,0,10779.89,9546.13,11959.47,0,2,9,0.169,0,0,1,0,1.05,0,0
5315.09,23,QR,MERCHANT,0,5434.96,4963.55,10549.27,1,6,7,0.168,0,0,0,0,1.07,0,0
7508.86,16,MANUAL,INDIVIDUAL,0,7394.38,8061.24,13458.29,2,4,7,0.048,0,0,0,0,0.93,0,0
18899.46,3,QR,MERCHANT,0,25303.36,21310.19,29856.79,0,4,5,0.095,0,1,0,0,0.89,0,0
7442.03,16,MANUAL,INDIVIDUAL,0,10557.19,8878.66,18209.32,4,7,5,0.193,0,0,0,1,0.84,0,0
1255.91,11,MANUAL,MERCHANT,0,988.01,1050.8,1794.0,1,3,12,0.121,0,0,0,0,1.19,0,0
6554.81,21,QR,MERCHANT,0,8771.94,7514.06,16016.06,0,2,1,0.053,0,0,0,0,0.87,0,0
940.81,19,MANUAL,MERCHANT,0,878.01,760.52,1625.3,0,3,4,0.485,0,0,0,0,1.24,0,0
3440.36,16,MANUAL,INDIVIDUAL,0,3191.4,3089.24,5625.84,1,2,1,0.066,0,0,0,0,1.11,0,0
2314.84,13,MANUAL,MERCHANT,1,2727.25,2642.4,3200.47,1,6,8,0.137,0,0,0,0,0.88,0,0
3674.36,22,QR,INDIVIDUAL,0,2906.29,2946.6,5423.29,0,4,9,0.142,0,0,0,0,1.25,0,0
935.81,23,QR,MERCHANT,0,1180.23,1010.67,1627.98,0,1,4,0.024,0,0,0,0,0.93,0,0
1038.01,16,QR,MERCHANT,0,705.85,750.99,786.13,1,1,14,0.4,0,0,1,0,1.38,1,0
2429.85,19,MANUAL,INDIVIDUAL,0,3089.33,3002.19,6168.94,0,2,13,0.09,0,0,0,0,0.81,0,0
2980.15,13,QR,INDIVIDUAL,0,2417.1,2515.65,4794.48,2,4,8,0.029,0,0,0,0,1.18,0,0
2481.91,16,QR,MERCHANT,0,2069.86,1934.88,2722.45,1,1,9,0.176,0,0,0,0,1.28,0,0
13432.16,21,QR,INDIVIDUAL,0,10143.94,9755.89,12611.03,2,6,6,0.101,0,0,0,0,1.38,1,0
5330.91,13,MANUAL,INDIVIDUAL,0,5147.33,4470.72,8549.39,0,0,5,0.321,0,0,0,0,1.19,0,0
5200.82,14,QR,INDIVIDUAL,0,6554.42,5990.62,12765.66,0,5,6,0.143,0,0,0,0,0.87,0,0
2580.97,18,QR,MERCHANT,0,2443.81,2053.38,4367.57,1,3,2,0.086,0,0,0,0,1.26,0,0
1040.39,4,QR,MERCHANT,1,949.37,851.09,1497.83,0,2,7,0.604,0,1,1,0,1.22,0,0
3627.47,16,QR,INDIVIDUAL,0,4550.04,3795.58,6046.83,1,4,5,0.191,0,0,0,0,0.96,0,0
18518.82,0,MANUAL,INDIVIDUAL,0,16353.88,16280.34,31825.11,0,2,2,0.164,0,1,0,0,1.14,0,0
4455.71,6,QR,MERCHANT,0,3463.51,3767.17,4475.53,0,2,8,0.239,0,0,0,0,1.18,0,1
9915.69,5,QR,MERCHANT,0,8510.34,8548.5,11401.53,1,4,13,0.108,0,1,0,0,1.16,0,0
11108.34,14,QR,INDIVIDUAL,0,12247.19,11597.09,22467.93,0,6,3,0.181,0,0,0,0,0.96,0,0
6024.48,20,QR,INDIVIDUAL,0,5136.84,4731.02,9975.09,1,1,1,0.052,0,0,1,0,1.27,0,0
4439.28,16,QR,MERCHANT,0,4579.14,4147.55,5847.0,0,3,12,0.028,0,0,0,0,1.07,0,0
1496.74,23,MANUAL,MERCHANT,0,1228.38,1090.82,2067.84,0,1,12,0.092,0,0,0,0,1.37,0,0
3018.14,0,MANUAL,INDIVIDUAL,0,3585.74,3067.93,7036.2,0,1,3,0.136,0,1,1,0,0.98,0,0
2631.2,10,QR,MERCHANT,0,2908.62,3062.5,3998.82,2,5,0,0.092,0,0,0,0,0.86,0,0
4900.03,0,MANUAL,MERCHANT,0,4432.51,4695.79,5869.79,0,2,0,0.153,0,1,0,0,1.04,0,0
1019.78,9,QR,MERCHANT,0,1051.6,960.15,1651.05,0,2,11,0.098,0,0,1,0,1.06,0,0
2244.95,8,QR,MERCHANT,0,3209.36,2789.66,4272.93,0,2,14,0.155,0,0,0,0,0.8,0,0
5237.58,22,MANUAL,MERCHANT,0,4253.05,4662.29,7358.75,1,4,2,0.048,0,0,0,0,1.12,0,0
1935.45,4,MANUAL,INDIVIDUAL,1,1987.82,1855.81,3446.13,0,1,8,0.221,0,1,0,0,1.04,0,0
1597.11,20,QR,MERCHANT,1,1320.81,1322.93,2333.58,0,2,7,0.1,0,0,0,0,1.21,0,0
1785.99,13,QR,MERCHANT,0,1438.28,1522.92,2023.1,3,7,0,0.227,0,0,0,1,1.17,0,0
2849.31,23,QR,MERCHANT,1,2137.63,2296.3,4111.43,0,5,12,0.059,0,0,0,0,1.24,0,0
427.25,2,MANUAL,MERCHANT,0,367.65,324.12,516.33,1,2,13,0.189,0,1,0,0,1.31,0,0
1860.23,16,MANUAL,INDIVIDUAL,0,2257.59,2178.33,2506.27,0,3,11,0.105,1,0,0,0,0.85,0,0
8582.48,20,QR,INDIVIDUAL,1,6577.17,6274.31,8499.8,3,5,8,0.045,0,0,0,1,1.37,1,0
4873.13,20,MANUAL,MERCHANT,1,4601.45,4395.04,5317.52,0,1,9,0.055,0,0,0,0,1.11,0,0
5313.65,11,QR,INDIVIDUAL,0,6362.48,5767.57,10920.95,0,4,1,0.261,0,0,0,0,0.92,0,0
702.8,6,QR,INDIVIDUAL,1,659.73,660.78,1074.31,0,3,2,0.466,0,0,0,0,1.06,0,0
2507.95,11,QR,MERCHANT,0,1938.16,2032.99,2906.12,1,7,2,0.181,0,0,0,0,1.23,0,0
3280.36,23,QR,INDIVIDUAL,0,2362.81,2514.66,3395.61,1,5,2,0.154,0,0,0,0,1.3,0,0
5529.9,22,MANUAL,INDIVIDUAL,1,4372.08,4086.71,8484.92,1,5,13,0.074,0,0,0,0,1.35,0,0
9894.85,6,QR,MERCHANT,0,10570.45,8979.69,19718.61,0,5,3,0.319,0,0,0,0,1.1,0,0
8597.73,12,QR,MERCHANT,1,10737.75,10558.09,19571.46,1,2,0,0.159,0,0,0,0,0.81,0,0
2149.87,13,MANUAL,MERCHANT,0,1776.97,1810.43,3467.08,0,1,11,0.189,0,0,0,0,1.19,0,0
2194.62,16,QR,INDIVIDUAL,1,1611.04,1698.48,2742.57,0,3,4,0.058,0,0,0,0,1.29,0,0
12975.45,15,QR,INDIVIDUAL,0,10511.61,10464.62,13116.92,1,3,14,0.137,1,0,0,0,1.24,0,0
2633.15,7,QR,MERCHANT,0,3450.62,3123.32,4155.52,3,5,9,0.23,0,0,0,1,0.84,0,0
1374.25,8,QR,INDIVIDUAL,0,1214.03,1291.84,1776.45,0,3,4,0.023,0,0,0,0,1.06,0,0
3021.72,17,MANUAL,MERCHANT,0,3020.71,2540.98,5175.1,1,6,3,0.155,0,0,1,0,1.19,0,0
12264.0,3,MANUAL,MERCHANT,0,12510.13,12952.04,23144.79,0,5,2,0.063,0,1,0,0,0.95,0,0
1612.62,7,QR,MERCHANT,0,1774.91,1875.58,3501.11,0,2,2,0.052,0,0,0,0,0.86,0,0
2475.03,23,QR,MERCHANT,1,2634.49,2359.3,4920.71,0,3,11,0.208,0,0,0,0,1.05,0,0
1673.78,18,QR,INDIVIDUAL,0,1287.91,1338.88,2428.0,0,1,5,0.092,0,0,0,0,1.25,0,0
8610.65,16,MANUAL,MERCHANT,0,7896.48,7106.47,14132.25,1,5,0,0.121,0,0,0,0,1.21,0,0
4717.66,22,MANUAL,MERCHANT,0,5894.54,5437.13,8133.24,1,3,11,0.244,0,0,0,0,0.87,0,0
8377.39,0,QR,INDIVIDUAL,1,6889.9,6795.65,9908.86,1,5,9,0.353,0,1,0,0,1.23,0,0
14891.07,6,QR,MERCHANT,0,12629.69,11744.52,19181.39,2,6,8,0.253,0,0,0,0,1.27,0,0
933.66,23,QR,MERCHANT,1,818.97,789.94,1334.0,0,3,3,0.04,0,0,0,0,1.18,0,0
1838.61,18,QR,INDIVIDUAL,0,2011.39,1951.0,3426.53,1,4,6,0.045,0,0,0,0,0.94,0,0
2464.71,9,QR,MERCHANT,0,3402.05,2999.17,5731.16,1,2,10,0.407,0,0,0,0,0.82,0,1
3873.66,13,QR,MERCHANT,0,2920.33,2824.22,3557.56,1,6,2,0.08,0,0,0,0,1.37,1,0
5740.54,1,QR,MERCHANT,0,4590.68,4486.22,7450.8,0,0,7,0.321,0,1,0,0,1.28,0,0
2339.5,19,MANUAL,MERCHANT,0,2143.2,2035.56,3702.92,2,3,2,0.352,0,0,0,0,1.15,0,0
1953.26,16,MANUAL,MERCHANT,0,2774.26,2360.7,5106.27,0,2,8,0.043,0,0,0,0,0.83,0,0
8612.7,1,QR,MERCHANT,0,7554.93,7828.37,15076.96,3,5,10,0.059,0,1,0,1,1.1,0,1
5952.03,8,QR,INDIVIDUAL,0,4908.15,5210.1,6104.81,0,5,13,0.126,0,0,0,0,1.14,0,0
4838.18,14,MANUAL,INDIVIDUAL,0,4316.51,4594.1,7974.01,1,6,11,0.033,0,0,0,0,1.05,0,0
527.85,23,MANUAL,INDIVIDUAL,0,611.53,629.52,1169.86,0,0,10,0.28,0,0,0,0,0.84,0,0
10786.05,13,MANUAL,INDIVIDUAL,0,14097.45,12510.83,21850.71,0,0,10,0.131,0,0,0,0,0.86,0,0
4296.57,16,MANUAL,MERCHANT,0,3692.51,4048.12,6930.3,2,4,7,0.366,0,0,0,0,1.06,0,0
3147.04,9,QR,MERCHANT,0,2820.01,2620.38,3435.97,0,2,10,0.32,0,0,0,0,1.2,0,1
1741.67,5,QR,INDIVIDUAL,0,2209.9,1966.9,4186.27,0,2,10,0.102,0,1,0,0,0.89,0,0
2059.83,0,MANUAL,INDIVIDUAL,0,2189.53,2140.44,3435.64,0,4,14,0.548,0,1,0,0,0.96,0,0
1633.01,22,QR,INDIVIDUAL,0,1394.96,1182.22,1810.58,1,5,0,0.272,0,0,0,0,1.38,0,0
603.16,9,QR,INDIVIDUAL,0,631.9,667.32,818.51,1,2,13,0.055,0,0,0,0,0.9,0,0
1744.51,4,QR,MERCHANT,1,1868.39,1820.02,2596.26,2,4,0,0.293,0,1,0,0,0.96,0,0
863.39,7,MANUAL,MERCHANT,0,785.64,664.08,1547.64,2,4,2,0.093,0,0,0,0,1.3,0,0
3448.1,13,QR,MERCHANT,1,2283.56,2491.45,3141.3,2,4,6,0.021,0,0,0,0,1.38,1,0
1292.48,5,QR,INDIVIDUAL,1,1270.91,1267.19,2264.84,0,1,10,0.406,0,1,0,0,1.02,0,0
7022.96,0,MANUAL,INDIVIDUAL,1,6178.53,5507.05,11610.52,0,3,4,0.156,1,1,1,0,1.28,0,0
814.12,12,MANUAL,INDIVIDUAL,0,1066.49,989.47,1670.01,1,9,11,0.284,0,0,0,0,0.82,0,0
10670.84,11,MANUAL,MERCHANT,1,7981.54,8620.35,9960.02,2,5,4,0.435,0,0,0,0,1.24,1,0
7730.69,6,QR,INDIVIDUAL,1,8446.84,8197.36,11188.27,3,6,4,0.191,0,0,0,1,0.94,0,0
1394.63,12,MANUAL,MERCHANT,0,1368.21,1222.17,2722.68,2,4,6,0.223,0,0,0,0,1.14,0,0
3344.79,21,MANUAL,MERCHANT,1,3145.14,2990.73,5605.65,0,4,14,0.079,0,0,0,0,1.12,0,1
1687.6,13,QR,INDIVIDUAL,0,2097.47,1773.99,2966.15,2,6,5,0.122,0,0,0,0,0.95,0,0
6128.71,2,QR,MERCHANT,0,4911.64,5426.74,8627.42,1,4,5,0.097,0,1,0,0,1.13,0,0
18395.68,23,MANUAL,INDIVIDUAL,0,21484.79,19572.07,27154.16,0,5,3,0.073,0,0,0,0,0.94,0,0
10540.26,2,QR,MERCHANT,0,10353.45,11236.32,19756.68,3,4,10,0.094,0,1,0,1,0.94,0,1
1960.68,14,MANUAL,INDIVIDUAL,1,2297.31,2390.57,3269.88,0,7,7,0.086,0,0,0,0,0.82,0,0
4036.65,12,QR,INDIVIDUAL,0,3002.08,3169.42,5353.68,0,2,4,0.005,0,0,1,0,1.27,0,0
14328.93,7,QR,MERCHANT,0,12581.39,10613.09,14107.37,0,3,12,0.304,0,0,0,0,1.35,1,0
5836.25,13,QR,MERCHANT,0,4850.51,4799.27,8259.1,0,0,14,0.157,0,0,0,0,1.22,0,0
9037.17,20,MANUAL,MERCHANT,0,6207.27,6486.93,8967.81,0,2,8,0.041,0,0,1,0,1.39,1,0
6542.7,2,MANUAL,MERCHANT,1,6633.19,6259.37,9667.82,1,7,10,0.114,0,1,0,0,1.05,0,0
3899.61,7,MANUAL,MERCHANT,1,3660.31,3220.9,4400.72,1,4,0,0.42,0,0,0,0,1.21,0,0
3420.29,13,QR,MERCHANT,0,2683.69,2516.26,5152.95,0,3,7,0.125,0,0,0,0,1.36,0,0
1224.38,17,MANUAL,MERCHANT,0,1294.69,1175.4,1506.96,3,6,1,0.222,0,0,0,1,1.04,0,0
1827.61,11,QR,MERCHANT,1,1754.07,1650.87,2804.8,2,3,5,0.001,1,0,0,0,1.11,0,0
1617.08,10,QR,MERCHANT,0,1313.34,1308.56,2452.64,0,3,9,0.064,0,0,0,0,1.23,0,0
2653.91,9,QR,INDIVIDUAL,0,2246.22,2119.27,3492.64,2,3,5,0.35,0,0,0,0,1.25,0,0
3982.21,0,QR,MERCHANT,0,4043.46,3404.09,6748.43,2,4,2,0.135,0,1,0,0,1.17,0,0
3303.9,7,MANUAL,INDIVIDUAL,0,4811.01,4124.74,6933.91,1,3,11,0.273,0,0,0,0,0.8,0,1
4421.69,23,MANUAL,MERCHANT,0,3560.44,3731.73,4435.12,2,4,7,0.053,0,0,0,0,1.18,0,0
6619.74,3,QR,INDIVIDUAL,0,5766.15,5977.65,8137.41,1,7,6,0.157,0,1,0,0,1.11,0,0
2504.82,22,MANUAL,MERCHANT,1,2755.33,2773.81,4702.6,2,3,11,0.157,0,0,0,0,0.9,0,0
7074.11,18,QR,MERCHANT,0,5947.89,5888.81,8752.97,0,1,8,0.007,0,0,0,0,1.2,0,0
10141.08,8,QR,INDIVIDUAL,0,10222.13,9007.24,15740.25,3,6,7,0.168,0,0,0,1,1.13,0,0
5290.32,0,QR,MERCHANT,0,4218.47,3842.64,6207.85,0,3,2,0.442,0,1,0,0,1.38,0,0
2230.38,23,MANUAL,INDIVIDUAL,1,1955.87,1919.76,2158.46,1,4,0,0.051,0,0,0,0,1.16,1,0
8535.68,22,QR,INDIVIDUAL,0,8574.86,7900.87,10061.99,0,4,7,0.023,1,0,0,0,1.08,0,0
5621.67,23,QR,MERCHANT,1,4827.18,4354.7,5345.36,0,1,6,0.4,0,0,0,0,1.29,1,0
6354.65,12,QR,MERCHANT,0,8629.45,7327.54,13881.13,0,5,3,0.027,0,0,0,0,0.87,0,0
14496.38,20,QR,INDIVIDUAL,1,10512.04,11521.27,13364.06,1,4,14,0.061,0,0,0,0,1.26,1,0
6894.63,11,QR,INDIVIDUAL,0,7879.76,6690.35,8887.15,1,10,3,0.291,1,0,0,0,1.03,0,0
15015.59,23,QR,INDIVIDUAL,1,15974.63,15363.29,18366.75,1,3,0,0.203,0,0,1,0,0.98,0,0
3185.46,6,MANUAL,INDIVIDUAL,1,3423.15,3565.21,4501.28,0,2,0,0.556,0,0,0,0,0.89,0,0
2469.36,22,QR,INDIVIDUAL,0,2421.42,2490.16,3869.06,1,3,2,0.103,0,0,0,0,0.99,0,0
10239.79,20,QR,MERCHANT,1,12064.93,11234.25,17609.99,1,3,11,0.159,0,0,0,0,0.91,0,0
1499.41,6,QR,MERCHANT,1,1288.75,1159.88,1865.69,2,3,0,0.312,0,0,0,0,1.29,0,0
19921.77,12,MANUAL,INDIVIDUAL,0,23911.86,23193.47,27022.02,0,2,12,0.199,0,0,0,0,0.86,0,0
11751.27,12,MANUAL,INDIVIDUAL,1,8627.04,8551.63,12987.78,1,1,11,0.169,0,0,0,0,1.37,0,0
3939.68,16,QR,INDIVIDUAL,1,3557.32,3740.7,5209.53,2,5,7,0.086,0,0,0,0,1.05,0,0
10733.73,23,MANUAL,MERCHANT,0,7639.4,8397.47,12383.18,1,6,9,0.055,0,0,0,0,1.28,0,0
6608.42,14,QR,MERCHANT,0,6701.2,6460.15,12302.87,0,3,12,0.275,0,0,0,0,1.02,0,0
1140.21,3,QR,INDIVIDUAL,0,1429.33,1355.95,2383.45,2,4,0,0.034,0,1,0,0,0.84,0,0
1746.45,20,QR,MERCHANT,0,1605.57,1526.38,3108.49,1,2,10,0.062,0,0,0,0,1.14,0,0
4708.73,6,QR,INDIVIDUAL,0,4059.24,3689.12,7584.63,0,1,11,0.207,0,0,0,0,1.28,0,0
4203.15,5,QR,INDIVIDUAL,1,3957.41,4161.49,6670.4,2,7,7,0.145,0,1,0,0,1.01,0,0
11817.25,5,MANUAL,INDIVIDUAL,0,10238.04,10143.24,17492.53,2,4,2,0.354,0,1,0,0,1.16,0,0
4778.36,10,QR,INDIVIDUAL,0,4856.69,4704.8,6854.05,2,4,5,0.144,0,0,0,0,1.02,0,0
1162.3,6,QR,MERCHANT,0,1286.27,1106.67,1767.74,0,1,13,0.154,0,0,0,0,1.05,0,0
2228.77,8,MANUAL,MERCHANT,0,1715.5,1905.85,2564.06,1,3,3,0.337,0,0,0,0,1.17,0,0
7106.44,1,MANUAL,MERCHANT,0,5017.74,5434.31,5937.87,2,4,7,0.015,0,1,0,0,1.31,1,0
706.02,20,QR,MERCHANT,0,633.1,650.96,1178.2,1,7,10,0.113,0,0,0,0,1.08,0,0
1022.27,6,QR,MERCHANT,0,980.17,977.68,1271.06,0,0,5,0.11,0,0,1,0,1.04,0,0
2603.5,0,QR,MERCHANT,0,2952.77,3176.03,4113.28,1,5,12,0.109,0,1,0,0,0.82,0,1
8383.69,6,QR,INDIVIDUAL,0,6113.33,6238.91,9440.8,0,3,11,0.006,0,0,0,0,1.34,0,0
2995.68,8,QR,MERCHANT,0,1995.14,2205.84,2898.73,1,6,8,0.388,0,0,0,0,1.36,1,0
5512.86,15,QR,MERCHANT,0,4749.08,4180.36,8125.87,1,4,10,0.085,0,0,0,0,1.32,0,0
3656.76,22,QR,INDIVIDUAL,0,3162.4,3342.5,4671.5,0,4,2,0.01,0,0,0,0,1.09,0,0
3207.46,12,QR,MERCHANT,0,3495.16,3718.67,4463.91,0,1,10,0.225,0,0,0,0,0.86,0,0
2021.49,5,QR,INDIVIDUAL,0,1913.89,1672.59,2756.57,0,3,2,0.136,0,1,1,0,1.21,0,1
7753.06,13,QR,INDIVIDUAL,0,6793.17,7118.97,12306.14,0,1,0,0.071,0,0,0,0,1.09,0,0
1177.51,13,QR,MERCHANT,0,1147.07,994.23,1565.43,2,2,2,0.045,0,0,0,0,1.18,0,0
2950.44,16,MANUAL,MERCHANT,0,3494.58,3338.56,4994.74,0,0,13,0.156,0,0,0,0,0.88,0,0
10214.02,21,QR,MERCHANT,0,9703.54,10572.89,14753.16,0,3,0,0.23,0,0,0,0,0.97,0,0
1830.2,19,QR,INDIVIDUAL,0,1916.23,1940.44,3578.16,0,3,1,0.238,0,0,0,0,0.94,0,0
897.22,3,QR,INDIVIDUAL,1,1018.06,864.46,1714.28,0,2,4,0.158,0,1,0,0,1.04,0,0
541.78,1,QR,MERCHANT,0,582.94,539.88,968.68,1,4,8,0.204,0,1,0,0,1.0,0,0
6631.9,23,QR,MERCHANT,0,8969.8,7528.04,10981.85,2,5,8,0.435,0,0,0,0,0.88,0,0
7046.27,15,MANUAL,MERCHANT,0,8657.64,8180.76,16113.85,1,4,2,0.072,0,0,1,0,0.86,0,0
2670.96,0,QR,MERCHANT,0,1876.17,1983.36,2140.42,0,5,5,0.291,0,1,0,0,1.35,1,0
1159.88,11,MANUAL,MERCHANT,0,1120.04,953.33,1733.88,0,2,5,0.18,0,0,0,0,1.22,0,0
3192.35,6,MANUAL,MERCHANT,0,2975.16,2539.3,3988.52,2,3,4,0.24,0,0,0,0,1.26,0,0
10512.13,15,QR,MERCHANT,0,9961.34,8888.37,18911.57,0,1,14,0.109,0,0,0,0,1.18,0,0
1161.69,22,QR,MERCHANT,0,834.3,894.26,1282.43,2,3,13,0.105,0,0,0,0,1.3,0,0
9436.66,22,MANUAL,INDIVIDUAL,0,7985.33,8670.32,14497.33,0,2,14,0.176,0,0,0,0,1.09,0,0
791.79,3,MANUAL,INDIVIDUAL,0,626.81,617.15,894.71,2,6,11,0.142,0,1,0,0,1.28,0,1
1308.6,5,QR,MERCHANT,0,1258.8,1127.18,1917.71,2,2,4,0.138,0,1,0,0,1.16,0,0
4017.24,11,MANUAL,MERCHANT,0,3140.66,3161.68,5441.62,0,1,10,0.216,0,0,1,0,1.27,0,0
8543.17,15,QR,INDIVIDUAL,0,7153.37,6918.33,11919.36,1,6,9,0.048,0,0,0,0,1.23,0,0
13690.79,12,QR,MERCHANT,1,10020.22,10553.13,15060.55,0,2,10,0.017,0,0,0,0,1.3,0,0
8889.1,11,QR,MERCHANT,0,7656.16,6398.55,13399.77,1,2,0,0.176,1,0,0,0,1.39,0,0
14721.12,8,QR,INDIVIDUAL,0,13391.28,11410.1,23536.78,1,3,5,0.43,0,0,0,0,1.29,0,0
4289.2,3,MANUAL,INDIVIDUAL,0,5567.93,5225.61,8035.39,0,4,12,0.48,0,1,0,0,0.82,0,0
2080.93,1,QR,INDIVIDUAL,1,2116.27,1915.46,2384.24,2,4,11,0.087,0,1,0,0,1.09,0,0
10568.97,1,QR,MERCHANT,0,10171.39,9811.12,13941.77,1,5,10,0.125,0,1,0,0,1.08,0,0
12421.12,1,MANUAL,MERCHANT,0,9243.83,8891.87,12430.91,1,2,5,0.18,0,1,0,0,1.4,0,0
8414.74,14,MANUAL,MERCHANT,1,10186.06,8577.85,14965.03,1,3,0,0.106,0,0,0,0,0.98,0,0
6318.93,0,QR,MERCHANT,0,5692.97,5206.02,6571.85,1,2,5,0.037,0,1,0,0,1.21,0,0
12743.47,22,MANUAL,INDIVIDUAL,0,11090.63,12158.02,15950.55,2,4,3,0.222,0,0,0,0,1.05,0,0
4953.13,5,QR,MERCHANT,0,4784.54,4127.95,8200.39,1,5,4,0.019,0,1,0,0,1.2,0,0
3574.29,4,QR,MERCHANT,0,4336.1,3853.88,5483.23,0,2,8,0.117,0,1,0,0,0.93,0,0
6995.13,18,QR,MERCHANT,0,6524.45,6016.19,12366.91,1,4,10,0.131,0,0,0,0,1.16,0,0
5596.08,10,QR,INDIVIDUAL,1,5634.34,5247.34,10385.65,1,4,6,0.004,0,0,0,0,1.07,0,0
8076.89,18,QR,MERCHANT,0,7681.07,7787.7,14706.17,2,4,13,0.428,0,0,0,0,1.04,0,0
3233.3,11,MANUAL,INDIVIDUAL,0,2294.33,2497.6,4341.24,2,3,6,0.106,0,0,0,0,1.29,0,0
8252.94,0,QR,INDIVIDUAL,0,5685.18,6092.01,10532.32,0,2,14,0.257,0,1,0,0,1.35,0,0
7878.2,12,QR,MERCHANT,1,7968.43,7810.58,12007.81,0,0,12,0.103,0,0,0,0,1.01,0,0
4411.7,14,QR,INDIVIDUAL,0,4721.67,4099.96,9133.37,1,2,4,0.027,0,0,0,0,1.08,0,0
1853.31,0,QR,INDIVIDUAL,1,1598.73,1693.19,2450.5,3,6,13,0.068,0,1,0,1,1.09,0,0
11120.68,12,QR,MERCHANT,0,9262.14,9305.09,12618.83,0,5,8,0.166,0,0,0,0,1.19,0,0
1225.75,9,QR,INDIVIDUAL,0,1134.0,1109.76,2107.51,0,6,8,0.076,0,0,0,0,1.1,0,0
1537.73,13,QR,MERCHANT,1,1699.49,1469.22,3162.26,0,5,6,0.035,0,0,0,0,1.05,0,0
4235.35,7,MANUAL,MERCHANT,1,3649.0,3326.68,5584.34,1,3,7,0.035,0,0,0,0,1.27,0,0
381.03,21,QR,INDIVIDUAL,0,364.56,308.97,408.24,1,8,12,0.039,0,0,0,0,1.23,0,1
14598.34,13,MANUAL,MERCHANT,0,13289.15,14365.08,15633.77,1,3,0,0.102,0,0,0,0,1.02,0,0
3689.41,4,QR,MERCHANT,0,2953.57,3082.41,5899.67,2,4,7,0.131,0,1,0,0,1.2,0,0
14552.75,19,MANUAL,INDIVIDUAL,0,15069.82,12701.06,18783.64,1,2,8,0.44,0,0,0,0,1.15,0,0
18464.96,23,MANUAL,MERCHANT,1,13321.2,14412.19,21470.0,4,5,6,0.338,0,0,0,1,1.28,0,0
3167.35,14,QR,INDIVIDUAL,0,3680.44,3939.94,6827.95,0,2,13,0.125,1,0,0,0,0.8,0,0
12257.29,11,MANUAL,MERCHANT,1,12799.63,11465.44,25358.99,0,3,12,0.022,0,0,0,0,1.07,0,0
1402.34,15,QR,INDIVIDUAL,0,1481.96,1435.6,2349.03,0,3,2,0.217,0,0,0,0,0.98,0,0
5377.44,0,QR,INDIVIDUAL,0,5501.51,5468.88,6871.12,1,4,6,0.258,0,1,0,0,0.98,0,0
2377.84,17,QR,INDIVIDUAL,0,2222.08,2088.21,3569.39,2,3,3,0.088,1,0,0,0,1.14,0,0
6814.7,3,MANUAL,INDIVIDUAL,0,8482.11,7808.11,16423.41,1,2,0,0.189,0,1,0,0,0.87,0,0
8057.16,5,QR,MERCHANT,0,10009.37,9375.14,14668.81,0,2,11,0.155,1,1,0,0,0.86,0,0
